c1,c2,c2,b1,b2,lhAC,iw,nperiflw,nperfilw2,nperfilw3,zwGround,LFuselageLAPES,WFuselageLAPES,nCelulas,tauE,xCG_Acw,airfoilhIndex,Arh,motorIndex,infoBat,volumeBox,configBox,boxUse,batteryConsumption,Score
0.24,0.24,0.22,0.75,0.44,0.67,0.97,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.56,0.21,7.00,3.31,1.00,6.00,0.03,33.00,1.00,1855.04,214.36
0.23,0.23,0.19,0.71,0.53,0.67,0.76,2.00,2.00,2.00,0.16,0.24,0.07,3.00,0.52,0.29,6.00,3.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.24,0.21,0.19,0.70,0.48,0.68,1.51,1.00,1.00,1.00,0.18,0.24,0.07,3.00,0.57,0.14,4.00,4.26,1.00,6.00,0.00,0.00,0.00,1695.24,186.83
0.22,0.21,0.20,0.70,0.44,0.65,1.35,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.53,0.18,5.00,3.97,1.00,6.00,0.00,0.00,0.00,0.00,0.00
0.24,0.21,0.19,0.76,0.33,0.61,3.62,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.55,0.24,4.00,3.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.24,0.23,0.23,0.73,0.38,0.63,1.58,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.53,0.17,5.00,4.08,1.00,6.00,0.00,0.00,0.00,1715.40,186.16
0.24,0.21,0.19,0.64,0.34,0.56,0.39,2.00,2.00,2.00,0.19,0.23,0.07,3.00,0.57,0.18,6.00,3.19,1.00,6.00,0.00,0.00,0.00,0.00,0.00
0.24,0.23,0.19,0.60,0.44,0.58,1.28,2.00,2.00,2.00,0.18,0.23,0.07,3.00,0.51,0.23,7.00,3.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.22,0.21,0.19,0.66,0.46,0.63,3.76,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.53,0.23,8.00,3.29,1.00,6.00,0.03,33.00,0.99,1618.08,212.90
0.24,0.23,0.19,0.71,0.46,0.67,1.73,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.53,0.14,8.00,3.30,1.00,6.00,0.03,33.00,0.99,1742.45,217.77
0.21,0.21,0.19,0.68,0.49,0.66,3.61,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.53,0.22,8.00,3.32,1.00,6.00,0.03,33.00,0.94,1637.00,219.51
0.23,0.22,0.20,0.72,0.43,0.65,3.48,1.00,1.00,1.00,0.18,0.23,0.07,3.00,0.57,0.15,4.00,4.21,1.00,6.00,0.00,0.00,0.00,1604.43,190.24
0.21,0.21,0.19,0.68,0.49,0.66,3.59,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.53,0.22,8.00,3.33,1.00,6.00,0.03,33.00,0.94,1636.96,219.51
0.24,0.21,0.18,0.71,0.49,0.66,4.67,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.54,0.24,8.00,3.32,1.00,6.00,0.03,33.00,1.00,1630.40,225.92
0.21,0.21,0.19,0.68,0.49,0.66,3.59,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.53,0.22,8.00,3.33,1.00,6.00,0.03,33.00,0.94,1636.96,219.51
0.21,0.21,0.19,0.68,0.49,0.66,3.61,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.53,0.22,8.00,3.32,1.00,6.00,0.03,33.00,0.94,1637.00,219.51
0.21,0.21,0.19,0.68,0.49,0.66,3.61,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.53,0.22,8.00,3.32,1.00,6.00,0.03,33.00,0.94,1637.00,219.51
0.21,0.21,0.19,0.68,0.49,0.66,3.61,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.53,0.22,8.00,3.32,1.00,6.00,0.03,33.00,0.94,1637.00,219.51
0.22,0.21,0.19,0.73,0.45,0.66,2.81,2.00,2.00,2.00,0.17,0.24,0.07,3.00,0.53,0.21,4.00,3.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.25,0.21,0.19,0.70,0.49,0.66,1.76,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.57,0.22,8.00,4.06,1.00,6.00,0.00,0.00,0.00,1719.62,191.06
0.24,0.21,0.21,0.87,0.27,0.66,0.28,2.00,2.00,2.00,0.16,0.23,0.07,3.00,0.58,0.10,8.00,3.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.25,0.23,0.19,0.76,0.28,0.58,2.65,1.00,1.00,1.00,0.19,0.24,0.07,3.00,0.52,0.22,5.00,3.60,1.00,6.00,0.00,0.00,0.00,1640.13,188.00
0.22,0.21,0.18,0.74,0.48,0.68,3.79,1.00,1.00,1.00,0.18,0.24,0.07,3.00,0.55,0.23,8.00,4.37,1.00,6.00,0.00,0.00,0.00,1631.05,203.61
0.22,0.21,0.19,0.65,0.46,0.63,1.34,1.00,1.00,1.00,0.19,0.24,0.07,3.00,0.53,0.23,5.00,3.26,1.00,6.00,0.00,0.00,0.00,0.00,0.00
0.25,0.20,0.19,0.72,0.50,0.69,1.79,1.00,1.00,1.00,0.19,0.24,0.07,3.00,0.57,0.15,7.00,3.30,1.00,6.00,0.03,11.00,1.00,1709.33,194.77
0.23,0.23,0.19,0.69,0.30,0.57,1.77,1.00,1.00,1.00,0.17,0.23,0.07,3.00,0.53,0.19,6.00,3.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.24,0.24,0.20,0.75,0.45,0.67,1.82,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.55,0.21,7.00,3.31,1.00,6.00,0.03,33.00,0.99,1754.36,223.69
0.24,0.21,0.19,0.66,0.50,0.64,4.19,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.56,0.23,7.00,3.29,1.00,6.00,0.03,33.00,0.99,1621.49,218.43
0.24,0.21,0.19,0.68,0.49,0.68,2.38,1.00,1.00,1.00,0.19,0.24,0.07,3.00,0.53,0.13,7.00,3.12,1.00,6.00,0.03,11.00,1.00,1667.92,189.39
0.24,0.21,0.19,0.65,0.48,0.61,1.13,2.00,2.00,2.00,0.19,0.23,0.07,3.00,0.56,0.27,3.00,3.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.24,0.23,0.21,0.75,0.47,0.68,3.71,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.55,0.21,4.00,3.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.21,0.21,0.18,0.74,0.24,0.56,1.96,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.54,0.22,2.00,3.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.25,0.23,0.19,0.76,0.32,0.60,1.23,2.00,2.00,2.00,0.17,0.24,0.07,3.00,0.58,0.25,7.00,3.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.21,0.21,0.19,0.68,0.37,0.61,3.58,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.58,0.18,1.00,3.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.24,0.21,0.19,0.74,0.48,0.68,3.36,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.57,0.21,3.00,4.03,1.00,6.00,0.00,0.00,0.00,1627.37,193.99
0.24,0.20,0.18,0.74,0.41,0.72,3.17,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.57,-0.09,8.00,3.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.25,0.22,0.19,0.73,0.39,0.62,4.74,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.58,0.22,4.00,3.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.24,0.23,0.19,0.71,0.46,0.66,3.63,2.00,2.00,2.00,0.16,0.24,0.07,3.00,0.53,0.19,4.00,3.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.22,0.21,0.19,0.75,0.48,0.68,1.15,1.00,1.00,1.00,0.18,0.24,0.07,3.00,0.56,0.22,5.00,3.24,1.00,6.00,0.03,33.00,1.00,1723.22,205.58
0.22,0.21,0.20,0.74,0.35,0.63,2.84,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.54,0.20,5.00,3.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.24,0.22,0.19,0.72,0.43,0.66,3.43,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.53,0.15,6.00,3.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.24,0.23,0.18,0.73,0.43,0.65,2.80,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.55,0.21,3.00,3.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.24,0.23,0.19,0.71,0.36,0.62,1.70,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.54,0.15,5.00,3.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.24,0.21,0.19,0.75,0.44,0.66,2.43,2.00,2.00,2.00,0.18,0.23,0.07,3.00,0.56,0.20,5.00,3.35,1.00,6.00,0.03,33.00,0.98,1660.04,207.72
0.24,0.23,0.20,0.73,0.33,0.61,1.12,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.53,0.17,5.00,4.17,1.00,6.00,0.00,0.00,0.00,0.00,0.00
0.25,0.24,0.18,0.85,0.50,0.73,3.60,2.00,2.00,2.00,0.19,0.23,0.07,3.00,0.59,0.26,7.00,4.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.21,0.21,0.19,0.68,0.49,0.66,3.61,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.53,0.22,8.00,3.32,1.00,6.00,0.03,33.00,0.94,1637.00,219.51
0.22,0.21,0.18,0.74,0.48,0.68,1.22,1.00,1.00,1.00,0.18,0.24,0.07,3.00,0.55,0.23,7.00,4.37,1.00,6.00,0.00,0.00,0.00,1741.39,194.53
0.24,0.24,0.22,0.75,0.44,0.67,0.97,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.56,0.21,7.00,3.31,1.00,6.00,0.03,33.00,1.00,1855.04,214.36
0.24,0.23,0.19,0.77,0.32,0.62,1.31,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.59,0.19,7.00,3.62,1.00,6.00,0.00,0.00,0.00,1749.62,183.62
0.24,0.21,0.18,0.73,0.49,0.67,3.83,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.55,0.25,5.00,3.32,1.00,6.00,0.03,33.00,0.99,1617.31,215.46
0.24,0.21,0.18,0.71,0.49,0.66,4.67,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.54,0.24,8.00,3.32,1.00,6.00,0.03,33.00,1.00,1630.40,225.92
0.24,0.23,0.19,0.71,0.46,0.67,1.73,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.53,0.14,8.00,3.30,1.00,6.00,0.03,33.00,0.99,1741.35,217.75
0.24,0.21,0.18,0.71,0.49,0.66,4.67,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.54,0.24,8.00,3.32,1.00,6.00,0.03,33.00,1.00,1630.40,225.92
0.24,0.21,0.18,0.71,0.49,0.66,4.67,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.54,0.24,8.00,3.32,1.00,6.00,0.03,33.00,1.00,1630.40,225.92
0.24,0.24,0.20,0.75,0.45,0.67,1.82,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.55,0.21,7.00,3.31,1.00,6.00,0.03,33.00,0.99,1754.36,223.69
0.21,0.21,0.19,0.68,0.49,0.66,3.59,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.53,0.22,8.00,3.33,1.00,6.00,0.03,33.00,0.94,1636.96,219.51
0.21,0.21,0.19,0.68,0.49,0.66,3.61,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.53,0.22,8.00,3.32,1.00,6.00,0.03,33.00,0.94,1637.00,219.51
0.25,0.23,0.18,0.85,0.31,0.63,3.72,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.55,0.25,4.00,3.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.24,0.21,0.19,0.74,0.49,0.68,4.75,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.53,0.24,8.00,3.32,1.00,6.00,0.03,33.00,1.00,1643.51,207.52
0.21,0.21,0.19,0.68,0.49,0.66,3.57,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.53,0.22,8.00,3.32,1.00,6.00,0.03,33.00,0.94,1636.68,219.40
0.23,0.21,0.18,0.63,0.38,0.57,1.37,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.56,0.23,5.00,3.27,1.00,6.00,0.00,0.00,0.00,0.00,0.00
0.21,0.20,0.20,0.69,0.48,0.66,1.17,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.57,0.22,7.00,3.35,1.00,6.00,0.03,33.00,0.94,1751.72,203.98
0.23,0.21,0.19,0.59,0.49,0.62,3.93,2.00,2.00,2.00,0.19,0.23,0.07,3.00,0.55,0.18,4.00,3.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.22,0.21,0.20,0.73,0.50,0.69,1.69,1.00,1.00,1.00,0.19,0.24,0.07,3.00,0.54,0.16,6.00,3.26,1.00,6.00,0.03,33.00,1.00,1704.96,211.44
0.22,0.21,0.18,0.76,0.51,0.71,2.76,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.56,0.21,4.00,4.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.24,0.24,0.21,0.75,0.32,0.60,2.89,2.00,2.00,2.00,0.18,0.25,0.07,3.00,0.56,0.24,6.00,3.33,1.00,6.00,0.00,0.00,0.00,1672.20,194.55
0.24,0.24,0.22,0.74,0.48,0.67,0.94,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.56,0.22,7.00,4.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.21,0.21,0.20,0.77,0.49,0.71,3.22,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.56,0.22,6.00,3.40,1.00,6.00,0.03,33.00,0.90,1655.00,222.62
0.25,0.23,0.19,0.67,0.45,0.63,1.25,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.53,0.19,7.00,3.60,1.00,6.00,0.03,11.00,1.00,1765.05,201.72
0.25,0.23,0.19,0.70,0.43,0.63,3.47,1.00,1.00,1.00,0.19,0.24,0.07,3.00,0.53,0.22,6.00,3.41,1.00,6.00,0.00,0.00,0.00,1650.13,202.79
0.24,0.21,0.21,0.70,0.47,0.65,1.96,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.54,0.24,5.00,3.32,1.00,6.00,0.03,33.00,1.00,1684.87,204.66
0.25,0.23,0.21,0.71,0.48,0.66,1.31,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.53,0.22,6.00,3.29,1.00,6.00,0.00,0.00,0.00,1784.67,194.35
0.24,0.23,0.20,0.79,0.50,0.72,2.35,1.00,1.00,1.00,0.17,0.24,0.07,3.00,0.53,0.19,6.00,3.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.22,0.20,0.18,0.74,0.49,0.75,3.32,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.54,-0.07,4.00,3.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.21,0.21,0.19,0.68,0.49,0.66,3.61,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.53,0.22,8.00,3.32,1.00,6.00,0.03,33.00,0.94,1637.00,219.51
0.24,0.21,0.19,0.69,0.49,0.66,3.54,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.53,0.22,6.00,3.32,1.00,6.00,0.03,33.00,0.99,1636.54,216.50
0.22,0.21,0.18,0.88,0.50,0.80,2.48,1.00,1.00,1.00,0.18,0.24,0.07,3.00,0.57,0.03,5.00,3.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.24,0.21,0.19,0.70,0.51,0.67,1.77,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.54,0.22,7.00,4.21,1.00,6.00,0.00,0.00,0.00,1709.00,187.66
0.24,0.23,0.20,0.74,0.34,0.60,1.28,1.00,1.00,1.00,0.18,0.24,0.07,3.00,0.59,0.25,7.00,3.87,1.00,6.00,0.00,0.00,0.00,1744.26,189.85
0.22,0.21,0.20,0.75,0.44,0.67,3.49,1.00,1.00,1.00,0.18,0.24,0.07,3.00,0.55,0.22,8.00,3.25,1.00,6.00,0.03,33.00,1.00,1648.25,224.74
0.21,0.20,0.19,0.70,0.50,0.71,3.11,2.00,2.00,2.00,0.16,0.24,0.07,3.00,0.53,0.04,4.00,3.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.25,0.21,0.19,0.70,0.57,0.70,1.76,1.00,1.00,1.00,0.18,0.24,0.07,3.00,0.52,0.22,6.00,3.65,1.00,6.00,0.03,33.00,0.99,1729.30,201.63
0.25,0.21,0.21,0.70,0.50,0.66,3.60,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.54,0.25,7.00,3.32,1.00,6.00,0.03,33.00,1.00,1656.50,196.84
0.24,0.23,0.19,0.72,0.47,0.67,0.81,2.00,2.00,2.00,0.15,0.24,0.07,3.00,0.54,0.16,8.00,3.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.24,0.21,0.18,0.71,0.49,0.66,4.67,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.54,0.24,8.00,3.32,1.00,6.00,0.03,33.00,1.00,1630.48,225.97
0.25,0.19,0.18,0.86,0.58,0.84,4.94,2.00,2.00,2.00,0.19,0.23,0.07,3.00,0.52,-0.03,8.00,3.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.24,0.21,0.19,0.74,0.48,0.68,3.36,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.57,0.21,4.00,4.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.24,0.23,0.21,0.75,0.47,0.68,3.71,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.55,0.21,5.00,3.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.24,0.21,0.19,0.75,0.44,0.66,2.43,2.00,2.00,2.00,0.18,0.23,0.07,3.00,0.56,0.20,7.00,3.35,1.00,6.00,0.03,33.00,0.97,1683.44,211.61
0.21,0.21,0.19,0.68,0.49,0.66,3.61,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.53,0.22,8.00,3.32,1.00,6.00,0.03,33.00,0.94,1637.00,219.51
0.22,0.21,0.19,0.75,0.48,0.68,1.15,1.00,1.00,1.00,0.18,0.24,0.07,3.00,0.56,0.22,5.00,3.24,1.00,6.00,0.03,33.00,1.00,1723.22,205.58
0.24,0.21,0.18,0.71,0.49,0.66,4.67,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.54,0.24,8.00,3.32,1.00,6.00,0.03,33.00,1.00,1630.48,225.97
0.24,0.21,0.18,0.71,0.49,0.66,4.67,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.54,0.24,8.00,3.32,1.00,6.00,0.03,33.00,1.00,1630.40,225.92
0.24,0.21,0.18,0.71,0.49,0.66,4.67,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.54,0.24,8.00,3.32,1.00,6.00,0.03,33.00,1.00,1630.40,225.92
0.22,0.21,0.20,0.75,0.44,0.67,3.49,1.00,1.00,1.00,0.18,0.24,0.07,3.00,0.55,0.22,8.00,3.25,1.00,6.00,0.03,33.00,1.00,1648.25,224.74
0.24,0.24,0.20,0.75,0.45,0.67,1.82,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.55,0.21,7.00,3.31,1.00,6.00,0.03,33.00,0.99,1754.36,223.69
0.24,0.24,0.20,0.74,0.45,0.66,1.34,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.55,0.22,6.00,3.29,1.00,6.00,0.03,33.00,1.00,1774.21,213.17
0.25,0.23,0.21,0.66,0.48,0.63,0.98,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.51,0.24,6.00,3.66,1.00,6.00,0.00,0.00,0.00,1803.00,183.69
0.23,0.21,0.19,0.79,0.40,0.66,2.35,2.00,2.00,2.00,0.18,0.23,0.07,3.00,0.57,0.21,6.00,3.67,1.00,6.00,0.03,33.00,0.95,1675.35,213.94
0.24,0.21,0.19,0.69,0.45,0.64,1.76,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.53,0.22,7.00,3.32,1.00,6.00,0.03,33.00,1.00,1714.44,205.65
0.21,0.21,0.19,0.76,0.49,0.70,2.50,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.56,0.20,6.00,3.35,1.00,6.00,0.03,33.00,0.91,1667.09,211.46
0.21,0.21,0.19,0.69,0.49,0.67,3.69,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.53,0.22,8.00,3.32,1.00,6.00,0.03,33.00,0.94,1634.53,219.47
0.23,0.20,0.18,0.74,0.51,0.73,4.34,2.00,2.00,2.00,0.18,0.23,0.07,3.00,0.54,0.04,8.00,3.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.24,0.24,0.20,0.77,0.48,0.69,1.81,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.55,0.24,6.00,3.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.21,0.20,0.19,0.68,0.48,0.65,2.47,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.57,0.22,8.00,3.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.24,0.21,0.19,0.71,0.56,0.70,1.77,1.00,1.00,1.00,0.18,0.25,0.07,3.00,0.53,0.22,5.00,3.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.25,0.23,0.19,0.75,0.48,0.68,1.71,1.00,1.00,1.00,0.18,0.24,0.07,3.00,0.52,0.22,6.00,3.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.22,0.21,0.19,0.71,0.58,0.73,3.62,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.54,0.15,6.00,3.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.21,0.21,0.19,0.68,0.49,0.66,3.61,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.53,0.22,8.00,3.32,1.00,6.00,0.03,33.00,0.94,1637.00,219.51
0.21,0.21,0.20,0.77,0.50,0.71,3.20,2.00,2.00,2.00,0.16,0.24,0.07,3.00,0.56,0.20,5.00,3.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.24,0.24,0.20,0.71,0.36,0.61,4.73,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.56,0.20,8.00,3.32,1.00,6.00,0.00,0.00,0.00,1765.28,203.52
0.23,0.23,0.22,0.79,0.52,0.73,1.79,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.57,0.18,7.00,3.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.24,0.21,0.19,0.79,0.40,0.67,0.48,1.00,1.00,1.00,0.18,0.23,0.07,3.00,0.58,0.15,7.00,3.57,1.00,6.00,0.03,33.00,1.00,1839.74,190.36
0.22,0.21,0.20,0.73,0.49,0.68,1.13,1.00,1.00,1.00,0.19,0.24,0.07,3.00,0.54,0.24,7.00,3.26,1.00,6.00,0.03,33.00,1.00,1775.67,211.26
0.22,0.21,0.19,0.72,0.49,0.67,2.42,1.00,1.00,1.00,0.19,0.24,0.07,3.00,0.54,0.24,6.00,3.39,1.00,6.00,0.03,11.00,1.00,1658.96,212.12
0.24,0.24,0.20,0.79,0.39,0.66,1.86,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.55,0.21,7.00,3.33,1.00,6.00,0.03,33.00,1.00,1759.12,222.88
0.24,0.24,0.23,0.76,0.43,0.66,3.17,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.56,0.20,6.00,3.31,1.00,6.00,0.03,33.00,1.00,1676.34,224.79
0.24,0.23,0.19,0.68,0.52,0.66,3.39,1.00,1.00,1.00,0.18,0.23,0.07,3.00,0.56,0.22,7.00,3.26,1.00,6.00,0.03,33.00,1.00,1662.46,205.49
0.24,0.21,0.19,0.75,0.48,0.68,4.96,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.54,0.24,6.00,3.88,1.00,6.00,0.03,33.00,0.95,1676.69,207.69
0.24,0.23,0.20,0.75,0.31,0.60,3.34,1.00,1.00,1.00,0.18,0.25,0.07,3.00,0.55,0.23,8.00,3.22,1.00,6.00,0.00,0.00,0.00,1729.66,201.49
0.22,0.20,0.19,0.74,0.49,0.67,2.55,2.00,2.00,2.00,0.15,0.24,0.07,3.00,0.54,0.26,8.00,3.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.21,0.21,0.19,0.66,0.49,0.64,3.79,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.53,0.25,8.00,3.33,1.00,6.00,0.03,33.00,0.97,1631.22,218.75
0.21,0.21,0.19,0.69,0.49,0.67,1.69,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.53,0.22,8.00,3.95,1.00,6.00,0.03,33.00,0.95,1709.46,204.60
0.21,0.21,0.19,0.72,0.49,0.68,2.39,2.00,2.00,2.00,0.18,0.23,0.07,3.00,0.54,0.22,5.00,3.39,1.00,6.00,0.03,33.00,0.92,1653.25,207.85
0.22,0.21,0.20,0.71,0.49,0.69,4.92,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.54,0.16,3.00,3.26,1.00,6.00,0.03,33.00,0.92,1592.87,222.31
0.24,0.22,0.20,0.72,0.50,0.68,1.82,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.55,0.21,6.00,3.33,1.00,6.00,0.03,33.00,0.99,1724.32,213.54
0.25,0.24,0.23,0.60,0.41,0.56,4.06,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.51,0.28,2.00,3.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.23,0.20,0.20,0.72,0.49,0.69,1.28,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.54,0.16,5.00,3.32,1.00,6.00,0.03,33.00,0.95,1726.14,207.14
0.24,0.21,0.19,0.70,0.42,0.62,3.50,1.00,1.00,1.00,0.19,0.24,0.07,3.00,0.53,0.22,3.00,3.30,1.00,6.00,0.03,11.00,1.00,1606.37,189.18
0.24,0.21,0.19,0.74,0.49,0.68,4.75,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.53,0.24,8.00,3.32,1.00,6.00,0.03,33.00,1.00,1643.51,207.52
0.25,0.25,0.18,0.86,0.25,0.61,4.69,1.00,1.00,1.00,0.19,0.25,0.07,3.00,0.51,0.28,7.00,4.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.24,0.24,0.21,0.75,0.32,0.60,2.89,2.00,2.00,2.00,0.18,0.25,0.07,3.00,0.56,0.24,6.00,3.33,1.00,6.00,0.00,0.00,0.00,1672.20,194.55
0.21,0.20,0.20,0.69,0.48,0.66,1.17,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.57,0.22,7.00,3.35,1.00,6.00,0.03,33.00,0.94,1751.72,203.98
0.24,0.21,0.18,0.71,0.49,0.66,4.67,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.54,0.24,8.00,3.32,1.00,6.00,0.03,33.00,1.00,1630.40,225.92
0.21,0.21,0.19,0.68,0.49,0.66,3.58,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.53,0.22,8.00,3.33,1.00,6.00,0.03,33.00,0.94,1638.02,219.55
0.24,0.24,0.21,0.75,0.32,0.60,2.89,2.00,2.00,2.00,0.18,0.25,0.07,3.00,0.56,0.24,6.00,3.33,1.00,6.00,0.00,0.00,0.00,1672.21,194.55
