SPECS,c1,c23,c2,b1,b2,lhAC,iw,nperiflw,nperfilw2,nperfilw3,zwGround,LFuselageLAPES,WFuselageLAPES,nCelulas,tauE,xCG_Acw,airfoilhIndex,WFuselageLAPES,HFuselageLAPES,LFuselageLAPES,motorIndex,volumeBox,configBox,Score
4056,0.24413947358075,0.235525938704,0.2258877228439,0.80155679493418,0.42654884381123,0.72971497007391,5,2,2,2,0.18833939877281,0.24328679770971,0.060126726856394,2,0.54626871108034,0.024499307981308,7,0.060126726856394,0.1527,0.24328679770971,1,0.029708043655275,33,232
4057,0.24399212483462,0.23463586793812,0.22577040229438,0.79576634025439,0.426709315263,0.72782664788939,5,2,2,2,0.18834401419936,0.24530492104677,0.06084120704668,2,0.54641993430333,0.024851787314024,7,0.06084120704668,0.1527,0.24530492104677,1,0.02974744348815,33,232
4058,0.24412307210829,0.23651693226009,0.22515490106424,0.79571400362784,0.42610973081789,0.72714627954314,5,2,2,2,0.18858593244248,0.2438255371285,0.061314357442665,2,0.54711788920048,0.023260219507069,7,0.061314357442665,0.1527,0.2438255371285,1,0.029862214791769,33,232
4059,0.24433807497727,0.23806121200691,0.22555624287955,0.7958346454054,0.42887520969813,0.72772336926693,5,2,2,2,0.18826186896019,0.24300416499998,0.061023184973145,2,0.5469874905434,0.025103090402061,7,0.061023184973145,0.1527,0.24300416499998,1,0.029872057979856,33,231
4060,0.24406886195712,0.23511741120145,0.2247471406677,0.7957134374075,0.42789354703875,0.72766426219271,5,2,2,2,0.188532262834,0.24500369348556,0.061031169990796,2,0.54711441047678,0.027209848564592,7,0.061031169990796,0.1527,0.24500369348556,1,0.029828148867379,33,232
4061,0.24456284537525,0.24109484723325,0.22522511030508,0.79579382477536,0.42722684547825,0.72855220002349,5,2,2,2,0.18835012847327,0.24528366274112,0.06048378318253,2,0.54708428649387,0.022897862777484,7,0.06048378318253,0.1527,0.24528366274112,1,0.029711275995685,33,231
4062,0.24396833554746,0.23223580229018,0.22590243026802,0.79608499028602,0.42684089856421,0.72658117949401,5,2,2,2,0.18831262228343,0.24264962763018,0.06087035849744,2,0.54670673425667,0.025440099561532,7,0.06087035849744,0.1527,0.24264962763018,1,0.029763701567272,33,230
4063,0.24400850149033,0.23512327627923,0.22577465776287,0.79389829405105,0.42629109912055,0.72526355452299,5,2,2,2,0.18830838593977,0.2424578194794,0.060876067076539,2,0.54691234257693,0.024835412559386,7,0.060876067076539,0.1527,0.2424578194794,1,0.029703725143155,33,232
4064,0.24565941077413,0.23533664659436,0.22538787096129,0.79610982879936,0.4295255293267,0.72863989779282,5,2,2,2,0.18819912805778,0.24389907967849,0.060937175975498,2,0.54698857715752,0.024942342286603,7,0.060937175975498,0.1527,0.24389907967849,1,0.029969845581327,33,232
4065,0.24400043240948,0.23524673827393,0.22596822276299,0.796814724009,0.42613503682651,0.72774894118356,5,2,2,2,0.18841443562197,0.24476899664751,0.061176809208549,2,0.54725329956292,0.025042732496886,7,0.061176809208549,0.1527,0.24476899664751,1,0.029844688151889,33,231
4066,0.24431397798056,0.2355646833843,0.22521084266032,0.79578344299791,0.42719876260673,0.7282656630371,5,2,2,2,0.18833563790536,0.24503512848763,0.060522630198952,2,0.5470783135704,0.023506653432209,7,0.060522630198952,0.1527,0.24503512848763,1,0.029701939501567,33,233
4067,0.24414453872603,0.23543048025692,0.22553114599545,0.7958645197728,0.42678472598072,0.72794220764645,5,2,2,2,0.18843454551851,0.244951082604,0.061284349903389,2,0.54704986396187,0.023993805320742,7,0.061284349903389,0.1527,0.244951082604,1,0.029875668990609,33,233
4068,0.24404868595591,0.23964742045813,0.22528326022234,0.79583256121804,0.4294160397312,0.72919853358125,5,2,2,2,0.1882735525881,0.24492520499453,0.060909903549602,2,0.54710079732419,0.024127847144822,7,0.060909903549602,0.1527,0.24492520499453,1,0.029834396630285,33,231
4069,0.24431497800741,0.23540688723221,0.22502337757873,0.79456070402024,0.42785028654364,0.72801907516271,5,2,2,2,0.18831943009684,0.24525565012838,0.060971446756995,2,0.54611214643389,0.023798152822401,7,0.060971446756995,0.1527,0.24525565012838,1,0.029802954170153,33,231
4070,0.2445191843476,0.24401898861931,0.22508841973684,0.79578413990093,0.42716092595305,0.72847985513704,5,2,2,2,0.18839314300842,0.24495752758211,0.06082610544779,2,0.54708266369843,0.022376328448829,7,0.06082610544779,0.1527,0.24495752758211,1,0.029793584416932,33,232
4071,0.24399499426667,0.23594763995769,0.22525188635299,0.79584005565563,0.42672926792653,0.72809753394491,5,2,2,2,0.18833543985541,0.24507637120203,0.060807721870137,2,0.54673452354597,0.023464880762798,7,0.060807721870137,0.1527,0.24507637120203,1,0.029741333138281,33,232
4072,0.24430891915453,0.24212554555457,0.22528271331751,0.79571928315644,0.42936056968557,0.72908418164088,5,2,2,2,0.18828138153003,0.24491050685243,0.060148960655698,2,0.54712110429806,0.024194770402963,7,0.060148960655698,0.1527,0.24491050685243,1,0.029655412923059,33,232
4073,0.24426099083285,0.23591554051663,0.22477539771734,0.79561289008048,0.42810853764667,0.72571130336007,5,2,2,2,0.18844852605779,0.24448900118959,0.061178056086098,2,0.54731468907059,0.034364517517442,7,0.061178056086098,0.1527,0.24448900118959,1,0.029882534636236,33,230
4074,0.24457370232646,0.23539697079853,0.22496979518885,0.79571978358158,0.42708973916532,0.72826802828992,5,2,2,2,0.18838682468553,0.24504643284437,0.060792993089586,2,0.54736951413515,0.023142101754471,7,0.060792993089586,0.1527,0.24504643284437,1,0.029785975080348,33,231
4075,0.24408819651652,0.23552064318904,0.22531434886661,0.79508253579539,0.42521647536529,0.72683216757369,5,2,2,2,0.18834047118429,0.24509623631583,0.060052933768346,2,0.5470946114441,0.024030068836874,7,0.060052933768346,0.1527,0.24509623631583,1,0.029502927045745,33,230
4076,0.2440760895038,0.23648190200284,0.22567740606983,0.79566742218359,0.42708611298115,0.72775589105583,5,2,2,2,0.18827350317621,0.24478382339761,0.060041930967406,2,0.54712288140783,0.024634892494227,7,0.060041930967406,0.1527,0.24478382339761,1,0.029556604097738,33,231
4077,0.24447866092319,0.23589496223427,0.22499305010661,0.79498525261871,0.42669729548193,0.72742269198224,5,2,2,2,0.18840577960891,0.24475472652259,0.061077740462684,2,0.54727030070622,0.023707366964001,7,0.061077740462684,0.1527,0.24475472652259,1,0.029824959486003,33,231
4078,0.24418545145435,0.23819876703785,0.22548503461596,0.7957838377201,0.42941129844749,0.72828972723034,5,2,2,2,0.18823183914949,0.24328017081391,0.06073827951377,2,0.54698104749814,0.024358233567923,7,0.06073827951377,0.1527,0.24328017081391,1,0.029799458677402,33,231
4079,0.24398439082074,0.24306638922957,0.22577356192618,0.79740690059559,0.42619941406563,0.72822397079127,5,2,2,2,0.18833447142791,0.24506072771516,0.06095351491409,2,0.54680050063473,0.025040742878544,7,0.06095351491409,0.1527,0.24506072771516,1,0.029802089281087,33,232
4080,0.24424013053128,0.23661286347388,0.22521498600435,0.79694681323802,0.42757664138038,0.72875992688251,5,1,1,1,0.18831783885808,0.24510732446244,0.061403471965047,2,0.54729871319771,0.0247930700198,7,0.061403471965047,0.1527,0.24510732446244,1,0.029957440432918,33,231
4081,0.24430232880661,0.23555381273026,0.22576164402192,0.7962467996198,0.42668283389743,0.72787516146364,5,2,2,2,0.18832563329828,0.24486501154384,0.061021990098165,2,0.54651102377661,0.024650444784173,7,0.061021990098165,0.1527,0.24486501154384,1,0.029827125844552,33,232
4082,0.24432726328251,0.23494277020797,0.22605372356595,0.79686329943161,0.42715787943379,0.72817952831626,5,2,2,2,0.18847557762308,0.24511298836067,0.060849553322333,2,0.54725157391783,0.02614344060892,7,0.060849553322333,0.1527,0.24511298836067,1,0.029810719446621,33,232
4083,0.24427361366464,0.23515843255831,0.22553894553648,0.8016940356527,0.42637438375736,0.73067840066194,5,2,2,2,0.18857105348536,0.24462400378173,0.060966418303943,2,0.54764544782728,0.023202714566385,7,0.060966418303943,0.1527,0.24462400378173,1,0.029931943919202,33,231
4084,0.24529776536997,0.23545405895741,0.22560433667881,0.79682263323197,0.42599133533259,0.72729554968171,5,2,2,2,0.18847845764635,0.24494195767818,0.06070052471821,2,0.5470022197405,0.026834379961565,7,0.06070052471821,0.1527,0.24494195767818,1,0.029815934747413,33,232
4085,0.24413866411572,0.23845611725508,0.22607272038587,0.79733164444293,0.42624172947532,0.72824846154069,5,2,2,2,0.18820530360394,0.24493695683655,0.060934175370656,2,0.54791980013203,0.024603656526349,7,0.060934175370656,0.1527,0.24493695683655,1,0.029807800988063,33,230
4086,0.24411996553325,0.23644327968175,0.22571870105048,0.79537543559078,0.42758886829167,0.72658520766379,5,2,2,2,0.18834406200289,0.24241725468889,0.061070077944566,2,0.54727792083753,0.025010537784336,7,0.061070077944566,0.1527,0.24241725468889,1,0.029826697530651,33,230
4087,0.24492316900935,0.23602562858732,0.2226863330516,0.79519842884933,0.42247449836346,0.72673715240103,5,2,2,2,0.18860474450415,0.24806754985582,0.061365375640262,2,0.54338332787881,0.025040857335294,7,0.061365375640262,0.1527,0.24806754985582,1,0.029836225508736,33,230
4088,0.24394659469952,0.23240321154606,0.22505673466295,0.796136638063,0.42758958454676,0.72796043451937,5,2,2,2,0.1881724518832,0.2448728476303,0.061349047980868,2,0.54708661498323,0.025985608073245,7,0.061349047980868,0.1527,0.2448728476303,1,0.029902905139463,33,230
4089,0.24417778570604,0.23538054933636,0.22507775113212,0.80032970045719,0.42567108266869,0.72949873521284,5,2,2,2,0.18839442916421,0.2447981500811,0.061068797310928,2,0.54773783166969,0.024165717506185,7,0.061068797310928,0.1527,0.2447981500811,1,0.029902259375796,33,231
4090,0.24430323368516,0.23274276992012,0.22561293548488,0.79581292320182,0.42713649613825,0.72569515980832,5,2,2,2,0.18830996520326,0.24512446334498,0.061084954593738,2,0.54716813923026,0.034145194921779,7,0.061084954593738,0.1527,0.24512446334498,1,0.029843708348321,33,230
4091,0.24434391268635,0.23479233093206,0.2253775460643,0.79542348976871,0.42809774842215,0.72813810449015,5,2,2,2,0.18844201368204,0.24508659945249,0.061094056840947,2,0.54701171431178,0.025234163862464,7,0.061094056840947,0.1527,0.24508659945249,1,0.029862534284387,33,231
4092,0.24518355387192,0.24177285611557,0.22511123609665,0.79621114871358,0.42553728761635,0.72666917273031,5,1,1,1,0.18840533751947,0.24390021545977,0.06095036590135,2,0.54669392448173,0.02510426603801,7,0.06095036590135,0.1527,0.24390021545977,1,0.029846154964505,33,233
4093,0.24439065813259,0.23478595302246,0.22587331338675,0.79797269340667,0.42644650165052,0.72858293881417,5,2,2,2,0.18835770498984,0.2451008053076,0.060941156467559,2,0.54747384981195,0.025275357967535,7,0.060941156467559,0.1527,0.2451008053076,1,0.029848162913616,33,232
4094,0.24425221160383,0.23568387905457,0.22563802515901,0.79561779943757,0.42719060582243,0.72510043713529,5,2,2,2,0.18841130171155,0.2443554433608,0.061082042905023,2,0.54705366816929,0.034724300424643,8,0.061082042905023,0.1527,0.2443554433608,1,0.029835861517586,33,231
4095,0.24426803958262,0.23598450845142,0.22560025480012,0.79479019798128,0.4252999135791,0.72237516076939,5,2,2,2,0.18829413354888,0.24381942051895,0.06122218613403,2,0.54712676574072,0.039217595910793,8,0.06122218613403,0.1527,0.24381942051895,1,0.029808545646646,33,227
4096,0.24410512892564,0.23555572937815,0.22527088007082,0.79546561273664,0.42915147000747,0.72881780109792,5,2,2,2,0.18827539245537,0.24474745624154,0.060052891182637,2,0.54713952156515,0.024024355492697,7,0.060052891182637,0.1527,0.24474745624154,1,0.029605084261139,33,232
4097,0.24450938788337,0.23555253502355,0.22578475046955,0.79578587605325,0.42618784156044,0.72733563724735,5,1,1,1,0.18838849853612,0.24505126620278,0.060796380749185,2,0.54738722934404,0.025262239271683,7,0.060796380749185,0.1527,0.24505126620278,1,0.029762408159939,33,229
4098,0.24412646846793,0.23452211986371,0.22570438501514,0.79588217294022,0.42818667627721,0.72858344048587,5,2,2,2,0.1882808182219,0.24510839502126,0.060827717882642,2,0.54718365609265,0.024598650327287,7,0.060827717882642,0.1527,0.24510839502126,1,0.029791421076491,33,231
4099,0.24442073471135,0.2349309085606,0.225807197813,0.80286050834968,0.42465589908912,0.73135186870196,5,1,1,1,0.18836756203807,0.24534527288297,0.060616554668071,2,0.54741657522286,0.020779626020348,7,0.060616554668071,0.1527,0.24534527288297,1,0.029840333033856,33,231
4100,0.24450958541337,0.23555305478486,0.22578562163621,0.79574407428261,0.42619409461836,0.72731283339357,5,2,2,2,0.18838855651142,0.24504605063033,0.060796352098629,2,0.54738840261952,0.025272123224256,7,0.060796352098629,0.1527,0.24504605063033,1,0.02976157838452,33,231
4101,0.24409940325224,0.23471738262127,0.22596385092826,0.79711079169161,0.4263103491733,0.72806406909225,5,1,1,1,0.1883579651192,0.24511541068216,0.06087596161338,2,0.54747522634858,0.025416722034624,8,0.06087596161338,0.1527,0.24511541068216,1,0.029786474645961,33,228
4102,0.24422294665553,0.23556570919644,0.22449827949079,0.80413292040869,0.42307646250547,0.73047526998429,5,1,1,1,0.18853943163342,0.24466132812044,0.061144910085324,2,0.54812191899357,0.022356971807036,7,0.061144910085324,0.1527,0.24466132812044,1,0.029953577736449,33,230
4103,0.24435704932173,0.23485688119899,0.22490120290028,0.79701596311985,0.4265065148299,0.72895872728533,5,2,2,2,0.18843095202689,0.24506449303475,0.061155402025122,2,0.54712747888834,0.021831816277543,7,0.061155402025122,0.1527,0.24506449303475,1,0.029879182273158,33,233
4104,0.24412247674065,0.23473616679726,0.22533128625471,0.79568553507098,0.42903136600755,0.72877978598919,5,2,2,2,0.18827397710849,0.24476872670812,0.061325494986443,2,0.5471147490502,0.024426378036769,7,0.061325494986443,0.1527,0.24476872670812,1,0.029933373173972,33,233
4105,0.244302627828,0.24304485595356,0.22511902900797,0.79610332180112,0.42712995595567,0.72853193013536,5,2,2,2,0.18835096717786,0.24495577706382,0.060826879375385,2,0.54694388948907,0.022769289566784,7,0.060826879375385,0.1527,0.24495577706382,1,0.029784565201632,33,233
4106,0.244302627828,0.24304485595356,0.22511902900797,0.79610332180112,0.42712995595567,0.72853193013536,5,2,2,2,0.18835096717786,0.24495577706382,0.060826879375385,2,0.54694388948907,0.022769289566784,7,0.060826879375385,0.1527,0.24495577706382,1,0.029784565201632,33,233
4107,0.24431327957641,0.24306764392216,0.22519034146908,0.79613823591247,0.42721319998615,0.72872482285094,5,2,2,2,0.18835757992218,0.24526490693798,0.060549763840974,2,0.54708394821523,0.022853234081399,7,0.060549763840974,0.1527,0.24526490693798,1,0.029717476034644,33,233
4108,0.2443129490846,0.24259694498487,0.22556750874966,0.79609570862276,0.42715078163399,0.72850390736243,5,2,2,2,0.18830203050412,0.24496796212551,0.060589675779532,2,0.54668971816413,0.022935005490684,7,0.060589675779532,0.1527,0.24496796212551,1,0.029725162723188,33,232
4109,0.2439072658618,0.2352383902858,0.22539833469642,0.79608400597231,0.42712709302188,0.72751338135813,5,2,2,2,0.18832776101297,0.24307126236325,0.060669387926759,2,0.54707769647205,0.023073520588679,7,0.060669387926759,0.1527,0.24307126236325,1,0.029714711991465,33,233
4110,0.24411817359392,0.23725250547375,0.22545032427144,0.79579571174614,0.42914634279987,0.72895937948257,5,2,2,2,0.18827356331268,0.24471605442801,0.060095892374632,2,0.54706445569979,0.024044399964293,7,0.060095892374632,0.1527,0.24471605442801,1,0.029624611705267,33,232
4111,0.24413821673284,0.23846348158948,0.2254873462795,0.79721103905761,0.4277546221101,0.72826588240287,5,2,2,2,0.18820001008578,0.24356497550328,0.06088451710901,2,0.54816681554576,0.024573931983745,7,0.06088451710901,0.1527,0.24356497550328,1,0.029827887769716,33,231
4112,0.24429896877654,0.23281918128166,0.2248642948224,0.79568597463902,0.42800057932874,0.7256995991945,5,2,2,2,0.18830474445443,0.24438307786814,0.06116419761228,2,0.54714842282044,0.034118918983554,7,0.06116419761228,0.1527,0.24438307786814,1,0.029880993167456,33,230
4113,0.24435516270946,0.2348784852039,0.22609768564407,0.79475865656804,0.42742016421791,0.72753638944481,5,2,2,2,0.1883846998169,0.2451797066822,0.060913905317021,2,0.54725101899469,0.025139122174259,7,0.060913905317021,0.1527,0.2451797066822,1,0.029785793242383,33,232
4114,0.24454012099753,0.2348066949843,0.22497410284073,0.79525801619559,0.4282815741466,0.72780881791344,5,2,2,2,0.18830564190739,0.24409874155169,0.060878850974754,2,0.54706139982888,0.024578167414756,7,0.060878850974754,0.1527,0.24409874155169,1,0.02982259358247,33,232
4115,0.24425804843987,0.23644885008476,0.22506864997051,0.79526160770704,0.42776001700432,0.72800362149809,5,2,2,2,0.18833128023264,0.24489920036787,0.061150782114495,2,0.54707772714185,0.024387286640407,7,0.061150782114495,0.1527,0.24489920036787,1,0.029858843380053,33,230
4116,0.24455400657942,0.23489660561788,0.22479683253566,0.79569103127234,0.42825708119354,0.72553072148407,5,2,2,2,0.18844682232197,0.24445013891621,0.06076982032048,2,0.54706105766481,0.035445766471838,7,0.06076982032048,0.1527,0.24445013891621,1,0.02980541772805,33,230
4117,0.24455965484477,0.23479548361179,0.22569930725443,0.79534476147188,0.42702716256623,0.72709004204399,5,2,2,2,0.18830410827348,0.2440338917113,0.060881401340372,2,0.54724299808492,0.024995397685636,7,0.060881401340372,0.1527,0.2440338917113,1,0.029797170902154,33,232
4118,0.24414615606928,0.23516620628305,0.22522714841326,0.79372306980708,0.42730772307173,0.72760361220429,5,2,2,2,0.18835050407385,0.24535867702152,0.060524827753209,2,0.54717383229221,0.022900719945328,7,0.060524827753209,0.1527,0.24535867702152,1,0.029644329838216,33,230
4119,0.24413137580963,0.24302686302475,0.22511022449443,0.796178541566,0.42721722213052,0.72852106184506,5,2,2,2,0.18835798222664,0.24473861151371,0.060580349731717,2,0.54707222537137,0.022717791769569,7,0.060580349731717,0.1527,0.24473861151371,1,0.02971289881323,33,233
4120,0.24407482367706,0.2350192846378,0.22511241738659,0.79779031879853,0.4267397690662,0.72899595860898,5,2,2,2,0.18833368233644,0.24491955578254,0.061202098945243,2,0.54665901401152,0.023471749885314,7,0.061202098945243,0.1527,0.24491955578254,1,0.029893944327059,33,232
4121,0.24405695765372,0.23535515125156,0.22563346391678,0.80025826634282,0.4263690877517,0.7299269338786,5,2,2,2,0.18836593835211,0.24497021018853,0.06106252195033,2,0.54746698788839,0.024059335654183,7,0.06106252195033,0.1527,0.24497021018853,1,0.029906459619754,33,231
4122,0.24411917933145,0.23635145339226,0.22548417775084,0.79537247527922,0.42677266743535,0.72812533655614,5,2,2,2,0.18842207437125,0.24578273192224,0.06125868799223,2,0.54723033260179,0.023917009627234,7,0.06125868799223,0.1527,0.24578273192224,1,0.029855346469843,33,233
4123,0.24432368657271,0.23554759860257,0.22541411909916,0.79592897068585,0.4278926587119,0.72863316683818,5,2,2,2,0.18827441917724,0.24507179351322,0.060969665631093,2,0.54600442571893,0.023794437202767,7,0.060969665631093,0.1527,0.24507179351322,1,0.029836394196303,33,231
4124,0.24412545119474,0.23692060480897,0.22510661653631,0.79577945348162,0.42769331796372,0.72838846897227,5,2,2,2,0.18835192901939,0.24533376145125,0.060593009785556,2,0.54712108100096,0.024638141769252,7,0.060593009785556,0.1527,0.24533376145125,1,0.029717496837628,33,232
4125,0.24432247489586,0.23501349550752,0.22532201672904,0.79673200021877,0.42836650458762,0.72897755576647,5,2,2,2,0.18844235299697,0.24511253463624,0.060849084628848,2,0.54699004017971,0.025081458254913,7,0.060849084628848,0.1527,0.24511253463624,1,0.029835612843553,33,231
4126,0.24364236784799,0.23482740433042,0.22537179065675,0.79509473105334,0.42938785409573,0.72816078892078,5,2,2,2,0.1881711488592,0.24397519779429,0.060931389965831,2,0.54698905516547,0.024905777285359,7,0.060931389965831,0.1527,0.24397519779429,1,0.02979175627475,33,232
4127,0.24417801079926,0.23419616194321,0.22553376427782,0.80075773106281,0.42939533728083,0.73075026562695,5,2,2,2,0.18823088845217,0.24311468552191,0.060824144648106,2,0.54777491940699,0.024095582098326,7,0.060824144648106,0.1527,0.24311468552191,1,0.029937501197893,33,232
4128,0.24429361335737,0.23706809798897,0.22555701466524,0.74994157477501,0.43045448609869,0.7024665346562,5,3,3,3,0.18883366760864,0.24050660603531,0.060146236297033,2,0.5479391861399,0.032685253980111,8,0.060146236297033,0.1527,0.24050660603531,1,0.029639509739433,33,226
4129,0.24452877853088,0.23572607444126,0.22578857882869,0.79580921993342,0.42621416288985,0.72715108370757,5,2,2,2,0.18839968912702,0.24505523042545,0.061206889338383,2,0.54717010136654,0.026124626128574,7,0.061206889338383,0.1527,0.24505523042545,1,0.029869625150374,33,231
4130,0.24418872525199,0.23616728109424,0.22537855477408,0.79531529683844,0.42679082330979,0.72781506436596,5,2,2,2,0.18830161480591,0.24494989894548,0.061188790976909,2,0.5478158300869,0.02339561408905,7,0.061188790976909,0.1527,0.24494989894548,1,0.029841780110442,33,231
4131,0.24428607080938,0.23437825911034,0.22527865522284,0.79559123410072,0.42607130696615,0.72667297923992,5,2,2,2,0.1887233611886,0.24358608615575,0.060927002284307,2,0.54715002727548,0.024362151929785,7,0.060927002284307,0.1527,0.24358608615575,1,0.029771859911778,33,232
4132,0.24399867180546,0.23534717012938,0.22480763923922,0.79571314529458,0.4282818882692,0.7276185557456,5,2,2,2,0.18848760269454,0.24488635672227,0.061207655421472,2,0.54720196081261,0.027959739891006,7,0.061207655421472,0.1527,0.24488635672227,1,0.029877082208273,33,232
4133,0.24432999129389,0.23526888346217,0.22579799170808,0.79617711061243,0.42713606468201,0.7260519463881,5,2,2,2,0.18832866789873,0.24475335780467,0.061085414491355,2,0.54727888696034,0.032666150066921,7,0.061085414491355,0.1527,0.24475335780467,1,0.02985438969539,33,232
4134,0.24400391761812,0.23753730593225,0.22562073512967,0.79397729688121,0.42664333156297,0.72697616982339,5,2,2,2,0.18833255415941,0.24393951183347,0.061599503810425,2,0.54718420291093,0.021736947370397,7,0.061599503810425,0.1527,0.24393951183347,1,0.029897455537308,33,230
4135,0.24429157335584,0.23554900187457,0.22590982686108,0.79577277933324,0.42619365146594,0.72752862432642,5,2,2,2,0.18833160193014,0.24503533601367,0.060815246368792,2,0.54735662556862,0.024447257831956,7,0.060815246368792,0.1527,0.24503533601367,1,0.029750963728839,33,233
4136,0.24401149279599,0.2379305384772,0.22535419459044,0.79582720780908,0.42951034073904,0.72819143427729,5,2,2,2,0.18820943434875,0.24299302891375,0.060950474996438,2,0.54699121410148,0.02448185692074,7,0.060950474996438,0.1527,0.24299302891375,1,0.029844088596452,33,231
4137,0.24396298288507,0.23144891601999,0.22585608832249,0.79739938406871,0.42633934685521,0.72821637182659,5,2,2,2,0.1883560786076,0.24508871545227,0.060899126974155,2,0.54756270134947,0.025402834840817,7,0.060899126974155,0.1527,0.24508871545227,1,0.029789762994898,33,230
4138,0.24416803953161,0.23556232926769,0.22567306608125,0.80279317112178,0.42725979548753,0.73190912928374,5,1,1,1,0.18842109346645,0.24601464116034,0.060918684484115,2,0.54702478673796,0.025083850502464,7,0.060918684484115,0.1527,0.24601464116034,1,0.029958629002771,33,230
4139,0.24428691948507,0.23480386710265,0.22537501963531,0.79571975018771,0.42935451017433,0.72865771457469,5,2,2,2,0.18829381604713,0.24412251417114,0.060816545956097,2,0.54699869237671,0.02431842320672,7,0.060816545956097,0.1527,0.24412251417114,1,0.029824102513153,33,232
4140,0.24414058888121,0.23460112091671,0.2251078356276,0.79600736571044,0.42528141963901,0.72707214525284,5,2,2,2,0.18838268204147,0.24480104893381,0.061051981114292,2,0.54669595509978,0.024464477275816,7,0.061051981114292,0.1527,0.24480104893381,1,0.029784110594154,33,232
4141,0.24440532511041,0.23482413483799,0.22520621113117,0.79846472365118,0.42814500137698,0.72952996425883,5,2,2,2,0.1885107226475,0.24481620680142,0.061055336982748,2,0.54681692545173,0.025298146237892,7,0.061055336982748,0.1527,0.24481620680142,1,0.029930074340685,33,231
4142,0.24348560433284,0.23473665761951,0.22557727912885,0.79548819990177,0.42798833172646,0.72816351017337,5,2,2,2,0.18826028742036,0.24475389125026,0.060868965953062,2,0.5471153888907,0.024443750102513,7,0.060868965953062,0.1527,0.24475389125026,1,0.029740606641789,33,230
4143,0.24412612392807,0.23468297505662,0.22532096500511,0.79483988453994,0.42819541972152,0.72804137071392,5,2,2,2,0.18842895819576,0.24508510641408,0.06078047154871,2,0.5471675826403,0.024654611014209,7,0.06078047154871,0.1527,0.24508510641408,1,0.029755037521071,33,230
4144,0.24434487926174,0.23524788932732,0.22510115760702,0.79576650324143,0.42712838962345,0.72774484273972,5,2,2,2,0.18834261362756,0.24502024856718,0.060730367377272,2,0.54703478793371,0.02542606170047,7,0.060730367377272,0.1527,0.24502024856718,1,0.02975511982428,33,232
4145,0.2441403070821,0.24297097645438,0.22524556770626,0.79607172993332,0.42936189585286,0.72895359025162,5,2,2,2,0.18833867019261,0.24354127111925,0.060809321700157,2,0.54696096780613,0.022666712708099,7,0.060809321700157,0.1527,0.24354127111925,1,0.029819863405288,33,233
4146,0.2442186849998,0.23585209456949,0.22601040613058,0.79712358286509,0.42667929506987,0.72813758725477,5,2,2,2,0.18831884117366,0.24492875419525,0.060889659150454,2,0.54682665905705,0.025502671142239,7,0.060889659150454,0.1527,0.24492875419525,1,0.029807776637216,33,231
4147,0.24395115571968,0.2348760904503,0.22517549669857,0.79560940034956,0.42563553306817,0.72706564110562,5,2,2,2,0.18840055925962,0.24488816304778,0.06099857237374,2,0.5464732773701,0.024598805893888,7,0.06099857237374,0.1527,0.24488816304778,1,0.029755488316334,33,232
4148,0.24496053971602,0.24161975008975,0.22516592448716,0.79718290466441,0.42530362708282,0.72730586438921,5,1,1,1,0.1884108135961,0.24378979301413,0.060616719886967,2,0.54751424100914,0.023809132680027,7,0.060616719886967,0.1527,0.24378979301413,1,0.02976194642522,33,233
4149,0.24393290260494,0.23470321958792,0.22558174254581,0.79612803707694,0.42678440639804,0.72787579625756,5,2,2,2,0.18838719348847,0.24419646093503,0.061225509353756,2,0.54669816181892,0.023279581748907,7,0.061225509353756,0.1527,0.24419646093503,1,0.029851204501188,33,233
4150,0.24407920310011,0.23526118675747,0.22476228515862,0.79576986993795,0.4292033626089,0.72816157018719,5,2,2,2,0.18854589478883,0.24463626745394,0.060289937214377,2,0.54710291493532,0.027217311957881,7,0.060289937214377,0.1527,0.24463626745394,1,0.029671986197273,33,232
4151,0.24413017640211,0.23536416252398,0.22524281753392,0.80163624909864,0.4264657475826,0.7303313160836,5,2,2,2,0.18818466202849,0.2451967078525,0.060124796636733,2,0.54605003995105,0.025879783795619,7,0.060124796636733,0.1527,0.2451967078525,1,0.02970677904885,33,232
4152,0.24432972322644,0.23647118061086,0.22488359547913,0.79451459837054,0.42905960243328,0.72774443695582,5,2,2,2,0.18833232502258,0.24384831866739,0.060754167982084,2,0.54590724802356,0.024421190762181,7,0.060754167982084,0.1527,0.24384831866739,1,0.029776050128905,33,231
4153,0.24400992144657,0.23549819383041,0.22589026223786,0.7973852964086,0.42659455617857,0.7272341008202,5,2,2,2,0.18842225338786,0.2425479554336,0.060244030719142,2,0.54732195875547,0.024711303353719,7,0.060244030719142,0.1527,0.2425479554336,1,0.029631919718912,33,232
4154,0.24442596429788,0.24388886470957,0.22550399815431,0.80307174364804,0.42660272224184,0.73186709750751,5,2,2,2,0.18836393147162,0.24493813767286,0.060604215400965,2,0.54751997119872,0.022252972549306,7,0.060604215400965,0.1527,0.24493813767286,1,0.029888283730125,33,231
4155,0.24542662719354,0.23560665311963,0.22560184853943,0.79578855616234,0.42668437921346,0.72779889515236,5,2,2,2,0.18849400475195,0.24529484393855,0.06082385416478,2,0.54629981307188,0.024793538396368,7,0.06082385416478,0.1527,0.24529484393855,1,0.029848914285743,33,232
